ZIP CODE,HUD Area Code,HUD Metro Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
"01370","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01373","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01375","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01376","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01378","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01379","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01380","METRO44140M25011","Franklin County, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01001","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01002","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01003","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01004","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01007","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01008","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01009","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01010","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01011","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01012","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01013","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01014","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01020","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01021","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01022","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01026","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01027","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01028","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01030","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01032","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01033","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01034","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01035","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01036","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01038","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01039","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01040","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01041","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01050","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01053","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01056","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01057","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01060","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01061","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01062","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01063","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01066","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01069","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01070","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01071","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01073","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01075","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01077","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01079","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01080","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01081","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01082","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01084","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01085","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01088","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01089","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01090","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01095","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01096","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01097","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01098","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01101","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01103","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01104","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01105","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01106","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01107","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01108","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01109","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01115","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01116","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01118","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01119","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01128","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01129","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01138","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01139","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01144","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01151","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01152","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01223","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01235","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01243","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01330","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"01521","METRO44140M44140","Springfield, MA HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65604","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65610","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65612","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65614","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65617","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65619","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65620","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65629","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65630","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65631","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65632","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65636","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65644","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65648","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65652","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65653","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65656","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65657","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65662","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65667","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65669","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65705","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65706","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65713","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65714","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65720","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65721","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65725","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65728","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65737","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65738","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65742","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65746","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65753","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65754","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65757","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65759","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65765","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65770","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65771","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65781","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65801","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65802","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65803","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65804","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65805","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65806","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65807","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65808","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65809","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65810","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65814","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65890","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65897","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65898","METRO44180M44180","Springfield, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65463","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65536","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65590","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65622","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65632","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65644","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65648","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65685","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65722","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65732","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65764","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65767","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65783","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65786","METRO44180N29059","Dallas County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65601","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65613","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65617","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65622","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65640","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65648","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65649","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65650","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65663","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65674","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65685","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65710","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65724","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65725","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65727","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65767","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65770","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"65781","METRO44180N29167","Polk County, MO HUD Metro FMR Area","","","","","","","","","","","","","","",""
"43010","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"43044","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"43078","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"43140","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"43153","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45312","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45314","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45316","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45319","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45323","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45324","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45341","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45344","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45349","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45368","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45369","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45372","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45387","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45501","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45502","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45503","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45504","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45505","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"45506","METRO44220M44220","Springfield, OH MSA","","","","","","","","","","","","","","",""
"16652","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16666","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16677","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16686","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16801","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16802","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16803","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16804","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16820","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16822","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16823","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16826","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16827","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16828","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16829","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16832","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16835","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16841","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16844","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16845","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16851","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16852","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16853","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16854","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16856","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16859","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16860","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16864","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16865","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16866","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16868","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16870","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16872","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16874","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16875","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16877","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"16882","METRO44300M44300","State College, PA MSA","","","","","","","","","","","","","","",""
"22812","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22841","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22843","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22920","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22939","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22952","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22958","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22967","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"22980","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24401","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24402","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24411","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24421","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24430","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24431","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24432","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24437","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24439","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24440","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24441","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24459","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24463","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24467","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24469","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24472","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24476","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24477","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24479","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24482","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24483","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24485","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"24486","METRO44420M44420","Staunton-Waynesboro, VA MSA","","","","","","","","","","","","","","",""
"95201","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95202","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95203","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95204","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95205","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95206","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95207","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95208","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95209","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95210","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95211","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95212","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95213","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95215","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95219","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95220","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95227","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95230","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95231","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95234","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95236","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95237","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95240","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95241","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95242","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95253","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95258","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95267","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95269","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95304","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95320","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95330","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
